sample	timestamp	epoch_ns	target	comm	pid	glibc_heap_pd_kb	other_anon_pd_kb	file_backed_pd_kb	total_pd_kb	minflt	majflt	MemAvailable_kb	zram_used_kb	zram_orig_bytes	zram_compr_bytes	zram_mem_used_bytes
251	2026-08-13T23:27:29,751570180-0700	1786688849747234347	buxton2d_worker	buxton2d_worker	229	1212	32	440	1684	3668	428	1044852	79504	76836864	17352127	26746880
251	2026-08-13T23:27:29,751570180-0700	1786688849747234347	ServiceD	ServiceD	1037	588	2128	3224	5940	21517	547	1044852	79504	76836864	17352127	26746880
252	2026-08-13T23:27:31,759022763-0700	1786688851751866430	AppProcD	AppProcD	424	12652	18640	5140	36432	136124	507	1044492	79504	76836864	17352127	26746880
252	2026-08-13T23:27:31,759022763-0700	1786688851751866430	ServiceE	ServiceE	404	7804	2808	7800	18412	28183	352	1044492	79504	76836864	17352127	26746880
252	2026-08-13T23:27:31,759022763-0700	1786688851751866430	AppProcB	AppProcB	896	6852	11780	6416	25048	113593	1475	1044492	79504	76836864	17352127	26746880
252	2026-08-13T23:27:31,759022763-0700	1786688851751866430	ServiceH	ServiceH	719	3964	4004	3040	11008	21055	0	1044492	79504	76836864	17352127	26746880
252	2026-08-13T23:27:31,759022763-0700	1786688851751866430	cynara	cynara	205	1648	1032	212	2892	22870	842	1044492	79504	76836864	17352127	26746880
252	2026-08-13T23:27:31,759022763-0700	1786688851751866430	AppProcA	AppProcA	2724	1212	3644	3732	8588	37592	79	1044492	79504	76836864	17352127	26746880
252	2026-08-13T23:27:31,759022763-0700	1786688851751866430	systemd	systemd	1	1148	164	440	1752	27780	510	1044492	79504	76836864	17352127	26746880
252	2026-08-13T23:27:31,759022763-0700	1786688851751866430	enlightenment	enlightenment	258	2648	968	3036	6652	39259	877	1044492	79504	76836864	17352127	26746880
252	2026-08-13T23:27:31,759022763-0700	1786688851751866430	buxton2d_worker	buxton2d_worker	229	1212	32	440	1684	3668	428	1044492	79504	76836864	17352127	26746880
252	2026-08-13T23:27:31,759022763-0700	1786688851751866430	ServiceD	ServiceD	1037	588	2128	3224	5940	21544	547	1044492	79504	76836864	17352127	26746880
253	2026-08-13T23:27:33,758170346-0700	1786688853752002346	AppProcD	AppProcD	424	12652	18640	5140	36432	136176	507	1045172	79504	76836864	17352127	26746880
253	2026-08-13T23:27:33,758170346-0700	1786688853752002346	ServiceE	ServiceE	404	7804	2808	7800	18412	28183	352	1045172	79504	76836864	17352127	26746880
253	2026-08-13T23:27:33,758170346-0700	1786688853752002346	AppProcB	AppProcB	896	6852	11780	6416	25048	113593	1475	1045172	79504	76836864	17352127	26746880
253	2026-08-13T23:27:33,758170346-0700	1786688853752002346	ServiceH	ServiceH	719	3964	4004	3040	11008	21055	0	1045172	79504	76836864	17352127	26746880
253	2026-08-13T23:27:33,758170346-0700	1786688853752002346	cynara	cynara	205	1648	1032	212	2892	22870	842	1045172	79504	76836864	17352127	26746880
253	2026-08-13T23:27:33,758170346-0700	1786688853752002346	AppProcA	AppProcA	2724	1212	3644	3732	8588	37593	79	1045172	79504	76836864	17352127	26746880
253	2026-08-13T23:27:33,758170346-0700	1786688853752002346	systemd	systemd	1	1148	164	440	1752	27780	510	1045172	79504	76836864	17352127	26746880
253	2026-08-13T23:27:33,758170346-0700	1786688853752002346	enlightenment	enlightenment	258	2648	968	3036	6652	39259	877	1045172	79504	76836864	17352127	26746880
253	2026-08-13T23:27:33,758170346-0700	1786688853752002346	buxton2d_worker	buxton2d_worker	229	1212	32	440	1684	3668	428	1045172	79504	76836864	17352127	26746880
253	2026-08-13T23:27:33,758170346-0700	1786688853752002346	ServiceD	ServiceD	1037	588	2128	3224	5940	21544	547	1045172	79504	76836864	17352127	26746880
254	2026-08-13T23:27:35,752652679-0700	1786688855746335095	AppProcD	AppProcD	424	12652	18640	5140	36432	136176	507	1044884	79504	76836864	17352127	26746880
254	2026-08-13T23:27:35,752652679-0700	1786688855746335095	ServiceE	ServiceE	404	7804	2808	7800	18412	28183	352	1044884	79504	76836864	17352127	26746880
254	2026-08-13T23:27:35,752652679-0700	1786688855746335095	AppProcB	AppProcB	896	6852	11780	6416	25048	113633	1475	1044884	79504	76836864	17352127	26746880
254	2026-08-13T23:27:35,752652679-0700	1786688855746335095	ServiceH	ServiceH	719	3964	4004	3040	11008	21055	0	1044884	79504	76836864	17352127	26746880
254	2026-08-13T23:27:35,752652679-0700	1786688855746335095	cynara	cynara	205	1648	1032	212	2892	22870	842	1044884	79504	76836864	17352127	26746880
254	2026-08-13T23:27:35,752652679-0700	1786688855746335095	AppProcA	AppProcA	2724	1212	3644	3732	8588	37593	79	1044884	79504	76836864	17352127	26746880
254	2026-08-13T23:27:35,752652679-0700	1786688855746335095	systemd	systemd	1	1148	164	440	1752	27780	510	1044884	79504	76836864	17352127	26746880
254	2026-08-13T23:27:35,752652679-0700	1786688855746335095	enlightenment	enlightenment	258	2648	968	3036	6652	39259	877	1044884	79504	76836864	17352127	26746880
254	2026-08-13T23:27:35,752652679-0700	1786688855746335095	buxton2d_worker	buxton2d_worker	229	1212	32	440	1684	3668	428	1044884	79504	76836864	17352127	26746880
254	2026-08-13T23:27:35,752652679-0700	1786688855746335095	ServiceD	ServiceD	1037	588	2128	3224	5940	21569	547	1044884	79504	76836864	17352127	26746880
255	2026-08-13T23:27:37,751528595-0700	1786688857746004928	AppProcD	AppProcD	424	12652	18640	5140	36432	136228	507	1045128	79504	76836864	17352127	26746880
255	2026-08-13T23:27:37,751528595-0700	1786688857746004928	ServiceE	ServiceE	404	7804	2808	7800	18412	28183	352	1045128	79504	76836864	17352127	26746880
255	2026-08-13T23:27:37,751528595-0700	1786688857746004928	AppProcB	AppProcB	896	6852	11780	6416	25048	113633	1475	1045128	79504	76836864	17352127	26746880
255	2026-08-13T23:27:37,751528595-0700	1786688857746004928	ServiceH	ServiceH	719	3964	4004	3040	11008	21055	0	1045128	79504	76836864	17352127	26746880
255	2026-08-13T23:27:37,751528595-0700	1786688857746004928	cynara	cynara	205	1648	1032	212	2892	22870	842	1045128	79504	76836864	17352127	26746880
255	2026-08-13T23:27:37,751528595-0700	1786688857746004928	AppProcA	AppProcA	2724	1212	3644	3732	8588	37615	79	1045128	79504	76836864	17352127	26746880
255	2026-08-13T23:27:37,751528595-0700	1786688857746004928	systemd	systemd	1	1148	164	440	1752	27780	510	1045128	79504	76836864	17352127	26746880
255	2026-08-13T23:27:37,751528595-0700	1786688857746004928	enlightenment	enlightenment	258	2648	968	3036	6652	39259	877	1045128	79504	76836864	17352127	26746880
255	2026-08-13T23:27:37,751528595-0700	1786688857746004928	buxton2d_worker	buxton2d_worker	229	1212	32	440	1684	3669	428	1045128	79504	76836864	17352127	26746880
255	2026-08-13T23:27:37,751528595-0700	1786688857746004928	ServiceD	ServiceD	1037	588	2128	3224	5940	21569	547	1045128	79504	76836864	17352127	26746880
256	2026-08-13T23:27:39,751981761-0700	1786688859747873678	AppProcD	AppProcD	424	12652	18640	5140	36432	136228	507	1044252	79504	76836864	17352127	26746880
256	2026-08-13T23:27:39,751981761-0700	1786688859747873678	ServiceE	ServiceE	404	7804	2808	7800	18412	28183	352	1044252	79504	76836864	17352127	26746880
256	2026-08-13T23:27:39,751981761-0700	1786688859747873678	AppProcB	AppProcB	896	6852	11780	6416	25048	113673	1475	1044252	79504	76836864	17352127	26746880
256	2026-08-13T23:27:39,751981761-0700	1786688859747873678	ServiceH	ServiceH	719	3964	4004	3040	11008	21055	0	1044252	79504	76836864	17352127	26746880
256	2026-08-13T23:27:39,751981761-0700	1786688859747873678	cynara	cynara	205	1648	1032	212	2892	22870	842	1044252	79504	76836864	17352127	26746880
256	2026-08-13T23:27:39,751981761-0700	1786688859747873678	AppProcA	AppProcA	2724	1212	3644	3732	8588	37615	79	1044252	79504	76836864	17352127	26746880
256	2026-08-13T23:27:39,751981761-0700	1786688859747873678	systemd	systemd	1	1148	164	440	1752	27780	510	1044252	79504	76836864	17352127	26746880
256	2026-08-13T23:27:39,751981761-0700	1786688859747873678	enlightenment	enlightenment	258	2648	968	3036	6652	39259	877	1044252	79504	76836864	17352127	26746880
256	2026-08-13T23:27:39,751981761-0700	1786688859747873678	buxton2d_worker	buxton2d_worker	229	1212	32	440	1684	3669	428	1044252	79504	76836864	17352127	26746880
256	2026-08-13T23:27:39,751981761-0700	1786688859747873678	ServiceD	ServiceD	1037	588	2128	3224	5940	21569	547	1044252	79504	76836864	17352127	26746880
257	2026-08-13T23:27:41,755163844-0700	1786688861748696427	AppProcD	AppProcD	424	12652	18640	5140	36432	136228	507	1044384	79504	76836864	17352127	26746880
257	2026-08-13T23:27:41,755163844-0700	1786688861748696427	ServiceE	ServiceE	404	7804	2808	7800	18412	28183	352	1044384	79504	76836864	17352127	26746880
257	2026-08-13T23:27:41,755163844-0700	1786688861748696427	AppProcB	AppProcB	896	6852	11780	6416	25048	113673	1475	1044384	79504	76836864	17352127	26746880
257	2026-08-13T23:27:41,755163844-0700	1786688861748696427	ServiceH	ServiceH	719	3964	4004	3040	11008	21055	0	1044384	79504	76836864	17352127	26746880
257	2026-08-13T23:27:41,755163844-0700	1786688861748696427	cynara	cynara	205	1648	1032	212	2892	22870	842	1044384	79504	76836864	17352127	26746880
257	2026-08-13T23:27:41,755163844-0700	1786688861748696427	AppProcA	AppProcA	2724	1212	3644	3732	8588	37635	79	1044384	79504	76836864	17352127	26746880
257	2026-08-13T23:27:41,755163844-0700	1786688861748696427	systemd	systemd	1	1148	164	440	1752	27780	510	1044384	79504	76836864	17352127	26746880
257	2026-08-13T23:27:41,755163844-0700	1786688861748696427	enlightenment	enlightenment	258	2648	968	3036	6652	39259	877	1044384	79504	76836864	17352127	26746880
257	2026-08-13T23:27:41,755163844-0700	1786688861748696427	buxton2d_worker	buxton2d_worker	229	1212	32	440	1684	3669	428	1044384	79504	76836864	17352127	26746880
257	2026-08-13T23:27:41,755163844-0700	1786688861748696427	ServiceD	ServiceD	1037	588	2128	3224	5940	21594	547	1044384	79504	76836864	17352127	26746880
258	2026-08-13T23:27:43,754032343-0700	1786688863748163927	AppProcD	AppProcD	424	12652	18640	5140	36432	136280	507	1044504	79504	76836864	17352127	26746880
258	2026-08-13T23:27:43,754032343-0700	1786688863748163927	ServiceE	ServiceE	404	7804	2808	7800	18412	28183	352	1044504	79504	76836864	17352127	26746880
258	2026-08-13T23:27:43,754032343-0700	1786688863748163927	AppProcB	AppProcB	896	6852	11780	6416	25048	113673	1475	1044504	79504	76836864	17352127	26746880
258	2026-08-13T23:27:43,754032343-0700	1786688863748163927	ServiceH	ServiceH	719	3964	4004	3040	11008	21055	0	1044504	79504	76836864	17352127	26746880
258	2026-08-13T23:27:43,754032343-0700	1786688863748163927	cynara	cynara	205	1648	1032	212	2892	22870	842	1044504	79504	76836864	17352127	26746880
258	2026-08-13T23:27:43,754032343-0700	1786688863748163927	AppProcA	AppProcA	2724	1212	3644	3732	8588	37635	79	1044504	79504	76836864	17352127	26746880
258	2026-08-13T23:27:43,754032343-0700	1786688863748163927	systemd	systemd	1	1148	164	440	1752	27780	510	1044504	79504	76836864	17352127	26746880
258	2026-08-13T23:27:43,754032343-0700	1786688863748163927	enlightenment	enlightenment	258	2648	968	3036	6652	39259	877	1044504	79504	76836864	17352127	26746880
258	2026-08-13T23:27:43,754032343-0700	1786688863748163927	buxton2d_worker	buxton2d_worker	229	1212	32	440	1684	3669	428	1044504	79504	76836864	17352127	26746880
258	2026-08-13T23:27:43,754032343-0700	1786688863748163927	ServiceD	ServiceD	1037	588	2128	3224	5940	21594	547	1044504	79504	76836864	17352127	26746880
259	2026-08-13T23:27:45,751802010-0700	1786688865746980676	AppProcD	AppProcD	424	12652	18640	5140	36432	136280	507	1044552	79504	76836864	17352127	26746880
259	2026-08-13T23:27:45,751802010-0700	1786688865746980676	ServiceE	ServiceE	404	7804	2808	7800	18412	28183	352	1044552	79504	76836864	17352127	26746880
259	2026-08-13T23:27:45,751802010-0700	1786688865746980676	AppProcB	AppProcB	896	6852	11780	6416	25048	113713	1475	1044552	79504	76836864	17352127	26746880
259	2026-08-13T23:27:45,751802010-0700	1786688865746980676	ServiceH	ServiceH	719	3964	4004	3040	11008	21055	0	1044552	79504	76836864	17352127	26746880
259	2026-08-13T23:27:45,751802010-0700	1786688865746980676	cynara	cynara	205	1648	1032	212	2892	22870	842	1044552	79504	76836864	17352127	26746880
259	2026-08-13T23:27:45,751802010-0700	1786688865746980676	AppProcA	AppProcA	2724	1212	3644	3732	8588	37635	79	1044552	79504	76836864	17352127	26746880
259	2026-08-13T23:27:45,751802010-0700	1786688865746980676	systemd	systemd	1	1148	164	440	1752	27781	510	1044552	79504	76836864	17352127	26746880
259	2026-08-13T23:27:45,751802010-0700	1786688865746980676	enlightenment	enlightenment	258	2648	968	3036	6652	39259	877	1044552	79504	76836864	17352127	26746880
259	2026-08-13T23:27:45,751802010-0700	1786688865746980676	buxton2d_worker	buxton2d_worker	229	1212	32	440	1684	3670	428	1044552	79504	76836864	17352127	26746880
259	2026-08-13T23:27:45,751802010-0700	1786688865746980676	ServiceD	ServiceD	1037	588	2128	3224	5940	21619	547	1044552	79504	76836864	17352127	26746880
260	2026-08-13T23:27:47,756666509-0700	1786688867750151426	AppProcD	AppProcD	424	12652	18640	5140	36432	136332	507	1044848	79504	76836864	17352127	26746880
260	2026-08-13T23:27:47,756666509-0700	1786688867750151426	ServiceE	ServiceE	404	7804	2808	7800	18412	28183	352	1044848	79504	76836864	17352127	26746880
260	2026-08-13T23:27:47,756666509-0700	1786688867750151426	AppProcB	AppProcB	896	6852	11780	6416	25048	113713	1475	1044848	79504	76836864	17352127	26746880
260	2026-08-13T23:27:47,756666509-0700	1786688867750151426	ServiceH	ServiceH	719	3964	4004	3040	11008	21055	0	1044848	79504	76836864	17352127	26746880
260	2026-08-13T23:27:47,756666509-0700	1786688867750151426	cynara	cynara	205	1648	1032	212	2892	22870	842	1044848	79504	76836864	17352127	26746880
260	2026-08-13T23:27:47,756666509-0700	1786688867750151426	AppProcA	AppProcA	2724	1212	3644	3732	8588	37655	79	1044848	79504	76836864	17352127	26746880
260	2026-08-13T23:27:47,756666509-0700	1786688867750151426	systemd	systemd	1	1148	164	440	1752	27781	510	1044848	79504	76836864	17352127	26746880
260	2026-08-13T23:27:47,756666509-0700	1786688867750151426	enlightenment	enlightenment	258	2648	968	3036	6652	39259	877	1044848	79504	76836864	17352127	26746880
260	2026-08-13T23:27:47,756666509-0700	1786688867750151426	buxton2d_worker	buxton2d_worker	229	1212	32	440	1684	3670	428	1044848	79504	76836864	17352127	26746880
260	2026-08-13T23:27:47,756666509-0700	1786688867750151426	ServiceD	ServiceD	1037	588	2128	3224	5940	21619	547	1044848	79504	76836864	17352127	26746880
261	2026-08-13T23:27:49,752011425-0700	1786688869747637842	AppProcD	AppProcD	424	12652	18640	5140	36432	136332	507	1044596	79504	76836864	17352127	26746880
261	2026-08-13T23:27:49,752011425-0700	1786688869747637842	ServiceE	ServiceE	404	7804	2808	7800	18412	28183	352	1044596	79504	76836864	17352127	26746880
261	2026-08-13T23:27:49,752011425-0700	1786688869747637842	AppProcB	AppProcB	896	6852	11780	6416	25048	113753	1475	1044596	79504	76836864	17352127	26746880
261	2026-08-13T23:27:49,752011425-0700	1786688869747637842	ServiceH	ServiceH	719	3964	4004	3040	11008	21055	0	1044596	79504	76836864	17352127	26746880
261	2026-08-13T23:27:49,752011425-0700	1786688869747637842	cynara	cynara	205	1648	1032	212	2892	22870	842	1044596	79504	76836864	17352127	26746880
261	2026-08-13T23:27:49,752011425-0700	1786688869747637842	AppProcA	AppProcA	2724	1212	3644	3732	8588	37655	79	1044596	79504	76836864	17352127	26746880
261	2026-08-13T23:27:49,752011425-0700	1786688869747637842	systemd	systemd	1	1148	164	440	1752	27781	510	1044596	79504	76836864	17352127	26746880
261	2026-08-13T23:27:49,752011425-0700	1786688869747637842	enlightenment	enlightenment	258	2648	968	3036	6652	39259	877	1044596	79504	76836864	17352127	26746880
261	2026-08-13T23:27:49,752011425-0700	1786688869747637842	buxton2d_worker	buxton2d_worker	229	1212	32	440	1684	3671	428	1044596	79504	76836864	17352127	26746880
261	2026-08-13T23:27:49,752011425-0700	1786688869747637842	ServiceD	ServiceD	1037	588	2128	3224	5940	21619	547	1044596	79504	76836864	17352127	26746880
262	2026-08-13T23:27:51,757421258-0700	1786688871751237842	AppProcD	AppProcD	424	12652	18640	5140	36432	136333	507	1044824	79504	76836864	17352127	26746880
262	2026-08-13T23:27:51,757421258-0700	1786688871751237842	ServiceE	ServiceE	404	7804	2808	7800	18412	28183	352	1044824	79504	76836864	17352127	26746880
262	2026-08-13T23:27:51,757421258-0700	1786688871751237842	AppProcB	AppProcB	896	6852	11780	6416	25048	113753	1475	1044824	79504	76836864	17352127	26746880
262	2026-08-13T23:27:51,757421258-0700	1786688871751237842	ServiceH	ServiceH	719	3964	4004	3040	11008	21055	0	1044824	79504	76836864	17352127	26746880
262	2026-08-13T23:27:51,757421258-0700	1786688871751237842	cynara	cynara	205	1648	1032	212	2892	22870	842	1044824	79504	76836864	17352127	26746880
262	2026-08-13T23:27:51,757421258-0700	1786688871751237842	AppProcA	AppProcA	2724	1212	3644	3732	8588	37676	79	1044824	79504	76836864	17352127	26746880
262	2026-08-13T23:27:51,757421258-0700	1786688871751237842	systemd	systemd	1	1148	164	440	1752	27781	510	1044824	79504	76836864	17352127	26746880
262	2026-08-13T23:27:51,757421258-0700	1786688871751237842	enlightenment	enlightenment	258	2648	968	3036	6652	39259	877	1044824	79504	76836864	17352127	26746880
262	2026-08-13T23:27:51,757421258-0700	1786688871751237842	buxton2d_worker	buxton2d_worker	229	1212	32	440	1684	3671	428	1044824	79504	76836864	17352127	26746880
262	2026-08-13T23:27:51,757421258-0700	1786688871751237842	ServiceD	ServiceD	1037	588	2128	3224	5940	21644	547	1044824	79504	76836864	17352127	26746880
263	2026-08-13T23:27:53,751740841-0700	1786688873746959091	AppProcD	AppProcD	424	12652	18640	5140	36432	136385	507	1044528	79504	76836864	17352127	26746880
263	2026-08-13T23:27:53,751740841-0700	1786688873746959091	ServiceE	ServiceE	404	7804	2808	7800	18412	28183	352	1044528	79504	76836864	17352127	26746880
263	2026-08-13T23:27:53,751740841-0700	1786688873746959091	AppProcB	AppProcB	896	6852	11780	6416	25048	113753	1475	1044528	79504	76836864	17352127	26746880
263	2026-08-13T23:27:53,751740841-0700	1786688873746959091	ServiceH	ServiceH	719	3964	4004	3040	11008	21055	0	1044528	79504	76836864	17352127	26746880
263	2026-08-13T23:27:53,751740841-0700	1786688873746959091	cynara	cynara	205	1648	1032	212	2892	22870	842	1044528	79504	76836864	17352127	26746880
263	2026-08-13T23:27:53,751740841-0700	1786688873746959091	AppProcA	AppProcA	2724	1212	3644	3732	8588	37676	79	1044528	79504	76836864	17352127	26746880
263	2026-08-13T23:27:53,751740841-0700	1786688873746959091	systemd	systemd	1	1148	164	440	1752	27781	510	1044528	79504	76836864	17352127	26746880
263	2026-08-13T23:27:53,751740841-0700	1786688873746959091	enlightenment	enlightenment	258	2648	968	3036	6652	39259	877	1044528	79504	76836864	17352127	26746880
